1.584297763311628342e+09,2.295865358170259469e+02,4.117234375000000000e+03
1.584297763322499275e+09,2.281723939349709269e+02,4.117234375000000000e+03
1.584297763335158587e+09,2.265660153745745333e+02,4.119062500000000000e+03
1.584297763348769426e+09,2.248878745233859320e+02,4.120750000000000000e+03
1.584297763359368801e+09,2.236164942237217304e+02,4.122750000000000000e+03
1.584297763373766661e+09,2.219396469143096056e+02,4.125890625000000000e+03
1.584297763385498047e+09,2.206164158714727535e+02,4.128656250000000000e+03
1.584297763397169113e+09,2.193386741801679989e+02,4.131187500000000000e+03
1.584297763413497686e+09,2.176163150427378525e+02,4.134984375000000000e+03
1.584297763427489042e+09,2.162015340301731499e+02,4.138312500000000000e+03
1.584297763439203739e+09,2.150606534091347726e+02,4.141187500000000000e+03
1.584297763451699495e+09,2.138879005749731164e+02,4.144078125000000000e+03
1.584297763463432789e+09,2.128284634617718893e+02,4.146843750000000000e+03
1.584297763474760294e+09,2.118442710495331482e+02,4.149468750000000000e+03
1.584297763485769987e+09,2.109242230270029097e+02,4.151781250000000000e+03
1.584297763496687651e+09,2.100476026347312484e+02,4.154453125000000000e+03
1.584297763509233713e+09,2.090843897786655816e+02,4.157281250000000000e+03
1.584297763522655249e+09,2.081065106928543571e+02,4.160296875000000000e+03
1.584297763533083200e+09,2.073844037920066512e+02,4.162671875000000000e+03
1.584297763546090841e+09,2.065300457821661553e+02,4.165546875000000000e+03
1.584297763561810017e+09,2.055665722192120768e+02,4.168937500000000000e+03
1.584297763573582649e+09,2.048946672805957121e+02,4.171531250000000000e+03
1.584297763584781408e+09,2.042951442464006391e+02,4.173937500000000000e+03
1.584297763597006083e+09,2.036849413463336020e+02,4.176500000000000000e+03
1.584297763607841253e+09,2.031828230609797856e+02,4.178890625000000000e+03
1.584297763619672298e+09,2.026762216190236359e+02,4.180937500000000000e+03
1.584297763631659746e+09,2.022074183014603932e+02,4.183843750000000000e+03
1.584297763643334389e+09,2.017939830424136574e+02,4.185921875000000000e+03
1.584297763658060074e+09,2.013333521332903899e+02,4.189234375000000000e+03
1.584297763671310186e+09,2.009770214287290457e+02,4.191765625000000000e+03
1.584297763684820175e+09,2.006705066957371741e+02,4.194750000000000000e+03
1.584297763695631981e+09,2.004665922641406155e+02,4.196343750000000000e+03
1.584297763705899715e+09,2.003070380924632730e+02,4.198953125000000000e+03
1.584297763719196558e+09,2.001498182697679908e+02,4.201390625000000000e+03
1.584297763732299566e+09,2.000494735890886204e+02,4.203875000000000000e+03
1.584297763744353294e+09,2.000050351707960203e+02,4.205812500000000000e+03
1.584297763754833937e+09,2.000036897416240436e+02,4.207484375000000000e+03
1.584297763766043663e+09,2.000406454451939453e+02,4.209984375000000000e+03
1.584297763779876709e+09,2.001409398056003113e+02,4.212765625000000000e+03
1.584297763796980619e+09,2.003484424855917041e+02,4.215968750000000000e+03
1.584297763809760094e+09,2.005636872120934413e+02,4.218812500000000000e+03
1.584297763824596643e+09,2.008780913159271790e+02,4.221734375000000000e+03
1.584297763838307381e+09,2.012301745457579898e+02,4.224312500000000000e+03
1.584297763849372625e+09,2.015573565222476589e+02,4.226140625000000000e+03
1.584297763864346027e+09,2.020611730095384644e+02,4.229125000000000000e+03
1.584297763877810478e+09,2.025740583372789843e+02,4.231953125000000000e+03
1.584297763889694929e+09,2.030737284541379211e+02,4.234546875000000000e+03
1.584297763899992466e+09,2.035421917832515533e+02,4.236500000000000000e+03
1.584297763916869164e+09,2.043810607161611017e+02,4.239875000000000000e+03
1.584297763928871870e+09,2.050312279145822174e+02,4.241531250000000000e+03
1.584297763944448471e+09,2.059410946587508420e+02,4.245109375000000000e+03
1.584297763959230661e+09,2.068733249966549295e+02,4.247828125000000000e+03
1.584297763974011421e+09,2.078720885696592120e+02,4.250515625000000000e+03
1.584297763985956669e+09,2.087276979119166072e+02,4.253140625000000000e+03
1.584297763997956753e+09,2.096306292199097925e+02,4.255796875000000000e+03
1.584297764011054754e+09,2.106655784667802322e+02,4.258765625000000000e+03
1.584297764023332596e+09,2.116823001262331729e+02,4.261218750000000000e+03
1.584297764034432650e+09,2.126400766081743825e+02,4.263640625000000000e+03
1.584297764048764467e+09,2.139306051143113336e+02,4.266750000000000000e+03
1.584297764064516068e+09,2.154185920567438473e+02,4.270125000000000000e+03
1.584297764076084137e+09,2.165574596538225478e+02,4.272828125000000000e+03
1.584297764089800596e+09,2.179580356594788100e+02,4.275968750000000000e+03
1.584297764099952459e+09,2.190295010174660320e+02,4.278203125000000000e+03
1.584297764110538006e+09,2.201780851894339719e+02,4.280656250000000000e+03
1.584297764126105309e+09,2.219249751411621503e+02,4.284250000000000000e+03
1.584297764138107061e+09,2.233183131911846147e+02,4.286781250000000000e+03
1.584297764153528214e+09,2.251675563564271556e+02,4.290640625000000000e+03
1.584297764167283773e+09,2.268725089138594058e+02,4.293843750000000000e+03
1.584297764178953648e+09,2.283595301332031511e+02,4.296593750000000000e+03
1.584297764192938089e+09,2.301900611625216584e+02,4.299859375000000000e+03
1.584297764206394196e+09,2.320009390274583438e+02,4.303062500000000000e+03
1.584297764220414877e+09,2.339388951494790660e+02,4.306281250000000000e+03
1.584297764235704660e+09,2.361110033911182882e+02,4.309781250000000000e+03
1.584297764247708559e+09,2.378587437980337995e+02,4.312843750000000000e+03
1.584297764263984919e+09,2.402874272062250327e+02,4.316812500000000000e+03
1.584297764274555445e+09,2.419005384909658574e+02,4.319359375000000000e+03
1.584297764288781166e+09,2.441154466790960669e+02,4.322843750000000000e+03
1.584297764300760984e+09,2.460193285983091300e+02,4.325765625000000000e+03
1.584297764313774824e+09,2.481270706556723553e+02,4.329062500000000000e+03
1.584297764325372934e+09,2.500397613046606295e+02,4.331828125000000000e+03
1.584297764338776112e+09,2.522898157402952677e+02,4.335234375000000000e+03
1.584297764353658438e+09,2.548372075188139547e+02,4.339109375000000000e+03
1.584297764368771791e+09,2.574761408743424340e+02,4.342921875000000000e+03
1.584297764379712582e+09,2.594185913869324622e+02,4.345562500000000000e+03
1.584297764393827677e+09,2.619638635775328908e+02,4.349265625000000000e+03
1.584297764406403542e+09,2.642681811151218199e+02,4.352531250000000000e+03
1.584297764419608355e+09,2.667242149338025001e+02,4.356281250000000000e+03
