pos_ref,pos,eg_rpm,gb_rpm
183,185,2142,0
184,185,2321,0
184,185,2107,0
184,185,2178,0
185,185,2178,0
185,185,2142,0
185,185,2214,0
186,185,2178,0
186,185,2178,0
186,185,2214,0
187,186,2178,0
187,186,2178,0
188,186,2214,0
188,186,2107,0
188,186,2142,0
189,186,2214,0
189,187,2178,0
190,187,2214,0
190,187,2142,0
191,187,2250,0
191,187,2142,0
192,187,2178,0
192,188,2178,0
193,188,2178,0
193,188,2250,0
194,189,2142,0
195,189,2178,0
195,190,2178,0
196,190,2178,0
196,190,2178,0
197,191,2142,0
197,191,2214,0
198,192,2178,0
198,192,2142,0
199,192,2214,0
200,193,2142,0
200,193,2214,0
201,194,2178,0
201,194,2178,0
202,195,2142,0
203,195,2178,0
203,196,2142,0
204,196,2214,0
204,197,2142,0
205,197,2214,0
206,198,2178,0
206,198,2178,0
207,199,2178,0
207,199,2142,0
208,200,2178,0
209,200,2178,0
209,201,2142,0
210,201,2107,0
210,202,2178,0
211,203,2142,0
212,203,2142,0
212,204,2178,0
213,204,2107,0
213,205,2142,0
214,205,2142,0
214,206,2142,0
215,207,2142,0
215,207,2142,0
216,208,2107,0
217,209,2178,0
217,209,2107,0
218,210,2142,0
218,210,2178,0
219,211,2142,0
219,212,2178,0
220,212,2142,0
220,213,2142,0
220,213,2142,0
221,214,2178,0
221,214,2142,0
222,215,2178,0
222,215,2178,0
223,216,2142,0
223,216,2178,0
223,217,2142,0
224,217,2178,0
224,218,2142,0
224,218,2142,0
225,219,2178,0
225,219,2142,0
225,220,2142,0
226,220,2178,0
226,221,2142,0
226,221,2107,0
226,221,2142,0
227,222,2107,0
227,222,2142,0
227,222,2107,0
227,223,2071,0
227,223,2107,0
228,224,2142,0
228,224,2107,0
228,224,2071,0
228,225,2107,0
228,225,2035,0
228,225,2071,0
228,226,2107,0
228,226,2071,0
228,226,2071,0
228,227,2107,0
228,227,2071,0
228,227,2071,0
228,227,2107,0
228,227,2071,0
228,227,2071,0
228,228,2035,0
228,228,2035,0
228,228,2107,0
228,228,2035,0
228,228,2071,0
228,228,2107,0
228,228,2071,0
228,228,2071,0
227,228,2035,0
227,228,2071,0
227,228,2071,0
227,229,2035,0
226,228,2035,0
226,229,2107,0
226,229,2071,0
226,229,2035,0
225,229,2071,0
225,229,2071,0
225,229,2142,0
224,229,2000,0
224,229,2464,0
224,229,2571,0
223,228,2107,0
223,229,2464,0
223,228,2678,0
222,228,2071,0
222,228,2714,0
221,228,2642,0
221,228,2357,0
221,227,2071,0
220,227,2071,0
220,227,2214,0
219,227,2000,0
219,227,2285,0
218,226,2142,0
218,226,2035,0
217,226,2428,0
217,225,2214,0
216,225,2107,0
216,225,2464,0
215,224,2535,0
214,224,2214,0
214,224,2214,0
213,223,2714,0
213,223,2464,0
212,223,2214,0
212,222,2464,0
211,222,3035,0
211,221,2464,0
210,220,3285,0
209,220,2785,0
209,220,2250,0
208,219,2250,0
208,218,2285,0
207,218,2821,0
206,218,2357,0
206,217,2178,0
205,217,3000,0
205,216,3928,0
204,215,3750,0
203,215,3035,0
203,214,2785,0
202,214,5678,0
202,213,3607,0
201,213,3750,0
200,212,2500,0
200,211,3500,0
199,211,4000,0
199,210,3250,0
198,210,2571,0
197,209,2321,0
197,209,2714,0
196,208,2714,0
196,208,2678,0
195,207,3000,0
195,206,3321,0
194,206,5000,0
194,205,3464,0
193,204,3535,0
192,204,3535,0
192,204,2785,0
191,203,5357,0
191,202,3607,0
190,202,3321,0
190,201,5214,0
189,201,4928,0
189,200,3928,0
189,200,5214,0
188,199,3357,0
188,199,3714,0
187,198,2964,0
187,198,4357,0
186,197,4000,0
186,196,4035,0
186,196,2964,0
185,196,2428,0
185,195,3321,0
185,195,5142,0
184,194,4214,0
184,194,2678,0
184,193,4464,0
183,193,4857,0
183,192,4035,0
183,192,3464,0
183,192,3428,0
182,191,4035,0
182,191,3607,0
182,190,4035,0
182,190,2464,0
182,190,2571,0
181,189,2392,0
181,189,2571,0
181,189,2392,0
181,188,2607,0
181,188,2678,0
181,188,2357,0
181,188,2392,0
181,187,2678,0
181,187,3107,0
181,187,2535,0
181,187,2607,0
181,186,2500,0
181,186,2428,0
181,186,2571,0
181,186,2964,0
181,186,2678,0
181,186,2678,0
181,186,2964,0
181,185,2678,0
181,185,3750,0
181,185,2535,0
181,185,2714,0
181,185,3785,0
182,185,3928,0
182,185,4642,0
182,185,3321,0
182,185,2714,0
183,185,3428,0
183,185,5714,0
183,185,2571,0
183,185,2642,0
184,185,2500,0
184,185,2607,0
184,185,2535,0
185,185,2607,0
185,185,2678,0
185,185,2607,0
186,185,2678,0
186,185,2535,0
186,185,2642,0
187,185,2642,0
187,185,2642,0
188,186,2642,0
188,186,2607,0
188,186,2678,0
189,186,2642,0
189,186,2678,0
190,187,2642,0
190,187,2678,0
191,187,2678,0
191,187,2607,0
192,188,2678,0
192,188,2642,0
193,188,2678,0
193,189,2642,0
194,189,2750,0
195,189,2750,0
195,189,2642,0
196,190,2678,0
196,190,2642,0
197,191,2678,0
197,191,2642,0
198,192,2678,0
199,192,2642,0
199,192,2678,0
200,193,2678,0
200,193,2678,0
201,194,2678,0
201,194,2678,0
202,195,2678,0
203,195,2642,0
203,196,2750,0
204,196,2678,0
204,196,2642,0
205,197,2642,0
206,198,2678,0
206,198,2642,0
207,199,2642,0
207,199,2714,0
208,200,2642,0
209,200,2714,0
209,201,2642,0
210,202,2678,0
210,202,2642,0
211,203,2678,0
212,203,2642,0
212,204,2642,0
213,204,2642,0
213,205,2642,0
214,205,2642,0
214,206,2714,0
215,207,2642,0
216,207,2642,0
216,208,2678,0
217,208,2642,0
217,209,2678,0
218,210,2714,0
218,210,2642,0
219,211,2678,0
219,212,2642,0
220,212,2678,0
220,213,2714,0
220,213,2642,0
221,214,2642,0
221,214,2678,0
222,215,2642,0
222,216,2642,0
223,216,2678,0
223,216,2642,0
223,217,2678,0
224,217,2642,0
224,218,2642,0
224,218,2678,0
225,219,2642,0
225,219,2714,0
225,220,2642,0
226,220,2678,0
226,221,2642,0
226,221,2642,0
226,222,2678,0
227,222,2642,0
227,223,2678,0
227,223,2678,0
227,223,2678,0
227,224,2642,0
228,224,2678,0
228,224,2642,0
228,224,2678,0
228,225,2678,0
228,225,2714,0
228,226,2678,0
228,226,2678,0
228,226,2678,0
228,226,2642,0
228,227,2714,0
228,227,2750,0
228,227,2678,0
228,227,2678,0
228,227,2678,0
228,227,2678,0
228,228,2678,0
228,228,2750,0
228,228,2642,0
228,228,2714,0
228,228,2678,0
228,228,2714,0
228,228,2714,0
228,228,2714,0
227,229,2714,0
227,229,2714,0
227,229,2821,0
227,229,2714,0
226,228,2750,0
226,229,2678,0
226,229,2750,0
226,229,2821,0
225,229,2750,0
225,229,2750,0
225,229,2964,0
224,229,5107,0
224,229,3535,0
224,229,6250,0
223,228,5964,0
223,228,4214,0
223,228,4821,0
222,228,5607,0
222,228,5892,0
221,228,4750,0
221,228,3357,0
220,227,5714,0
220,227,4071,0
220,227,4142,0
219,227,2928,0
219,227,4000,0
218,226,4357,0
218,226,5678,0
217,226,7857,0
217,226,3607,0
216,225,5928,0
216,225,5785,0
215,224,5321,0
214,224,4571,0
214,224,4321,0
213,223,6357,0
213,223,6107,0
212,223,5250,0
212,222,4714,0
211,222,3928,0
210,221,4964,0
210,221,5678,0
209,220,5785,0
209,219,6321,0
208,219,5535,0
208,218,5000,0
207,218,7000,0
206,217,6214,0
206,217,6464,0
205,216,5571,0
205,216,8142,0
204,215,6785,0
203,215,4678,0
203,214,7000,0
202,214,4678,0
202,213,5785,0
201,213,5357,0
200,212,4678,0
200,212,5178,0
199,211,5821,0
199,210,7000,0
198,210,5571,0
197,209,4857,0
197,209,5892,0
196,208,4928,0
196,207,5214,0
195,207,5107,0
195,206,6178,0
194,206,5392,0
193,205,5178,0
193,204,6428,0
192,204,5142,0
192,204,4857,0
191,203,4714,0
191,201,5142,0
190,202,5535,0
190,201,3214,0
189,201,5964,0
189,200,3821,0
189,199,5571,0
188,199,5500,0
188,199,4035,0
187,198,4964,0
187,198,7071,0
186,197,4321,0
186,197,3892,0
186,196,4321,0
185,196,3892,0
185,195,4607,0
185,195,3714,0
184,194,6821,0
184,194,3928,0
184,193,4357,0
183,193,3214,0
183,192,3107,0
183,192,3285,0
183,192,4321,0
182,191,5464,0
182,191,4857,0
182,191,3107,0
182,190,3607,0
181,190,4392,0
181,189,3607,0
181,189,4178,0
181,189,4321,0
181,188,2892,0
181,188,2678,0
181,188,2571,0
181,187,3250,0
181,187,3250,0
181,187,2464,0
181,187,2357,0
181,187,2571,0
181,186,2964,0
181,186,2928,0
181,186,2464,0
181,186,2464,0
181,186,2607,0
181,186,3035,0
181,186,5750,0
181,185,2500,0
181,185,3750,0
181,185,2750,0
181,185,3928,0
181,185,5678,0
182,185,2678,0
182,185,3714,0
182,185,2535,0
182,185,5857,0
183,185,3964,0
183,185,3285,0
183,185,2142,0
183,185,2142,0
184,185,2178,0
184,185,2107,0
184,185,2071,0
185,185,2071,0
185,185,2035,0
185,185,2035,0
186,185,2000,0
186,185,1964,0
186,185,2000,0
187,186,1964,0
187,185,1964,0
188,185,1964,0
188,186,1928,0
189,186,1928,0
189,186,1964,0
189,186,1857,0
190,186,1857,0
190,187,1892,0
191,187,1821,0
